[2023-01-18 20:38:49,854]:[INFO]:
[2023-01-18 21:31:50,475]:[INFO]:Dumping to db
[2023-01-18 21:31:50,592]:[INFO]:Remaining: 628
[2023-01-18 21:31:54,857]:[INFO]:Dumping to db
[2023-01-18 21:31:54,976]:[INFO]:Remaining: 627
[2023-01-18 21:32:00,091]:[INFO]:Dumping to db
[2023-01-18 21:32:00,219]:[INFO]:Remaining: 626
[2023-01-18 21:32:05,237]:[INFO]:Dumping to db
[2023-01-18 21:32:05,365]:[INFO]:Remaining: 625
[2023-01-18 21:32:09,347]:[INFO]:Dumping to db
[2023-01-18 21:32:09,498]:[INFO]:Remaining: 624
[2023-01-18 21:32:12,465]:[INFO]:Dumping to db
[2023-01-18 21:32:12,593]:[INFO]:Remaining: 623
[2023-01-18 21:32:15,626]:[INFO]:Dumping to db
[2023-01-18 21:32:15,754]:[INFO]:Remaining: 622
[2023-01-18 21:32:18,741]:[INFO]:Dumping to db
[2023-01-18 21:32:18,865]:[INFO]:Remaining: 621
[2023-01-18 21:32:23,894]:[INFO]:Dumping to db
[2023-01-18 21:32:24,017]:[INFO]:Remaining: 620
[2023-01-18 21:32:28,045]:[INFO]:Dumping to db
[2023-01-18 21:32:28,258]:[INFO]:Remaining: 619
[2023-01-18 21:32:33,200]:[INFO]:Dumping to db
[2023-01-18 21:32:33,328]:[INFO]:Remaining: 618
[2023-01-18 21:32:36,676]:[INFO]:Dumping to db
[2023-01-18 21:32:36,798]:[INFO]:Remaining: 617
[2023-01-18 21:32:41,805]:[INFO]:Dumping to db
[2023-01-18 21:32:41,930]:[INFO]:Remaining: 616
[2023-01-18 21:32:44,912]:[INFO]:Dumping to db
[2023-01-18 21:32:45,064]:[INFO]:Remaining: 615
[2023-01-18 21:32:49,178]:[INFO]:Dumping to db
[2023-01-18 21:32:49,354]:[INFO]:Remaining: 614
[2023-01-18 21:32:53,408]:[INFO]:Dumping to db
[2023-01-18 21:32:53,538]:[INFO]:Remaining: 613
[2023-01-18 21:32:58,487]:[INFO]:Dumping to db
[2023-01-18 21:32:58,639]:[INFO]:Remaining: 612
[2023-01-18 21:33:04,210]:[INFO]:Dumping to db
[2023-01-18 21:33:04,340]:[INFO]:Remaining: 611
[2023-01-18 21:33:07,355]:[INFO]:Dumping to db
[2023-01-18 21:33:07,479]:[INFO]:Remaining: 610
[2023-01-18 21:33:10,538]:[INFO]:Dumping to db
[2023-01-18 21:33:10,679]:[INFO]:Remaining: 609
[2023-01-18 21:33:15,579]:[INFO]:Dumping to db
[2023-01-18 21:33:15,705]:[INFO]:Remaining: 608
[2023-01-18 21:33:21,234]:[INFO]:Dumping to db
[2023-01-18 21:33:21,372]:[INFO]:Remaining: 607
[2023-01-18 21:33:24,376]:[INFO]:Dumping to db
[2023-01-18 21:33:24,513]:[INFO]:Remaining: 606
[2023-01-18 21:33:27,585]:[INFO]:Dumping to db
[2023-01-18 21:33:27,915]:[INFO]:Remaining: 605
[2023-01-18 21:33:30,944]:[INFO]:Dumping to db
[2023-01-18 21:33:31,071]:[INFO]:Remaining: 604
[2023-01-18 21:33:35,101]:[INFO]:Dumping to db
[2023-01-18 21:33:35,239]:[INFO]:Remaining: 603
[2023-01-18 21:33:40,208]:[INFO]:Dumping to db
[2023-01-18 21:33:40,344]:[INFO]:Remaining: 602
[2023-01-18 21:33:43,315]:[INFO]:Dumping to db
[2023-01-18 21:33:43,456]:[INFO]:Remaining: 601
[2023-01-18 21:33:48,797]:[INFO]:Dumping to db
[2023-01-18 21:33:49,085]:[INFO]:Remaining: 600
[2023-01-18 21:33:52,099]:[INFO]:Dumping to db
[2023-01-18 21:33:52,324]:[INFO]:Remaining: 599
[2023-01-18 21:33:57,675]:[INFO]:Dumping to db
[2023-01-18 21:33:57,811]:[INFO]:Remaining: 598
[2023-01-18 21:34:00,792]:[INFO]:Dumping to db
[2023-01-18 21:34:00,922]:[INFO]:Remaining: 597
[2023-01-18 21:34:03,804]:[INFO]:Dumping to db
[2023-01-18 21:34:03,934]:[INFO]:Remaining: 596
[2023-01-18 21:34:08,891]:[INFO]:Dumping to db
[2023-01-18 21:34:09,030]:[INFO]:Remaining: 595
[2023-01-18 21:34:13,942]:[INFO]:Dumping to db
[2023-01-18 21:34:14,074]:[INFO]:Remaining: 594
[2023-01-18 21:34:17,055]:[INFO]:Dumping to db
[2023-01-18 21:34:17,182]:[INFO]:Remaining: 593
[2023-01-18 21:34:22,042]:[INFO]:Dumping to db
[2023-01-18 21:34:22,174]:[INFO]:Remaining: 592
[2023-01-18 21:34:27,140]:[INFO]:Dumping to db
[2023-01-18 21:34:27,266]:[INFO]:Remaining: 591
[2023-01-18 21:34:30,150]:[INFO]:Dumping to db
[2023-01-18 21:34:30,283]:[INFO]:Remaining: 590
[2023-01-18 21:34:34,266]:[INFO]:Dumping to db
[2023-01-18 21:34:34,402]:[INFO]:Remaining: 589
[2023-01-18 21:34:37,783]:[INFO]:Dumping to db
[2023-01-18 21:34:37,906]:[INFO]:Remaining: 588
[2023-01-18 21:34:42,830]:[INFO]:Dumping to db
[2023-01-18 21:34:42,960]:[INFO]:Remaining: 587
[2023-01-18 21:34:48,426]:[INFO]:Dumping to db
[2023-01-18 21:34:48,552]:[INFO]:Remaining: 586
[2023-01-18 21:34:52,724]:[INFO]:Dumping to db
[2023-01-18 21:34:52,847]:[INFO]:Remaining: 585
[2023-01-18 21:34:57,004]:[INFO]:Dumping to db
[2023-01-18 21:34:57,128]:[INFO]:Remaining: 584
[2023-01-18 21:35:00,376]:[INFO]:Dumping to db
[2023-01-18 21:35:00,502]:[INFO]:Remaining: 583
[2023-01-18 21:35:03,608]:[INFO]:Dumping to db
[2023-01-18 21:35:03,730]:[INFO]:Remaining: 582
[2023-01-18 21:35:07,257]:[INFO]:Dumping to db
[2023-01-18 21:35:07,385]:[INFO]:Remaining: 581
[2023-01-18 21:35:12,891]:[INFO]:Dumping to db
[2023-01-18 21:35:13,011]:[INFO]:Remaining: 580
[2023-01-18 21:35:15,988]:[INFO]:Dumping to db
[2023-01-18 21:35:16,111]:[INFO]:Remaining: 579
[2023-01-18 21:35:19,439]:[INFO]:Dumping to db
[2023-01-18 21:35:19,574]:[INFO]:Remaining: 578
[2023-01-18 21:35:22,596]:[INFO]:Dumping to db
[2023-01-18 21:35:22,726]:[INFO]:Remaining: 577
[2023-01-18 21:35:25,638]:[INFO]:Dumping to db
[2023-01-18 21:35:25,764]:[INFO]:Remaining: 576
[2023-01-18 21:35:30,664]:[INFO]:Dumping to db
[2023-01-18 21:35:30,791]:[INFO]:Remaining: 575
[2023-01-18 21:35:34,699]:[INFO]:Dumping to db
[2023-01-18 21:35:34,826]:[INFO]:Remaining: 574
[2023-01-18 21:35:38,798]:[INFO]:Dumping to db
[2023-01-18 21:35:38,932]:[INFO]:Remaining: 573
[2023-01-18 21:35:43,053]:[INFO]:Dumping to db
[2023-01-18 21:35:43,175]:[INFO]:Remaining: 572
[2023-01-18 21:35:47,173]:[INFO]:Dumping to db
[2023-01-18 21:35:47,303]:[INFO]:Remaining: 571
[2023-01-18 21:35:52,877]:[INFO]:Dumping to db
[2023-01-18 21:35:52,998]:[INFO]:Remaining: 570
[2023-01-18 21:35:52,998]:[INFO]:Enough batch acc. Switch account ...
[2023-01-18 21:35:52,998]:[INFO]:cook_flag_check: {'c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;': ('normal', datetime.datetime(2023, 1, 18, 20, 38, 49, 859774))}
[2023-01-18 21:35:52,998]:[INFO]:Remain 1 alive acc
[2023-01-18 21:35:52,998]:[INFO]:Cook_q: ['c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;']
[2023-01-18 21:35:52,998]:[INFO]:
=======
[2023-01-18 21:35:56,222]:[INFO]:Getting chrome driver
[2023-01-18 21:36:31,928]:[INFO]:Login oke c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;
[2023-01-18 21:36:43,554]:[INFO]:Queue: ['c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;'] '
 cook_flag_check {'c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;': ('normal', datetime.datetime(2023, 1, 18, 20, 38, 49, 859774))}
[2023-01-18 21:36:48,150]:[INFO]:Dumping to db
[2023-01-18 21:36:48,275]:[INFO]:Remaining: 569
[2023-01-18 21:36:53,415]:[INFO]:Dumping to db
[2023-01-18 21:36:53,547]:[INFO]:Remaining: 568
[2023-01-18 21:36:56,601]:[INFO]:Dumping to db
[2023-01-18 21:36:56,731]:[INFO]:Remaining: 567
[2023-01-18 21:37:01,289]:[INFO]:Dumping to db
[2023-01-18 21:37:01,415]:[INFO]:Remaining: 566
[2023-01-18 21:37:05,744]:[INFO]:Dumping to db
[2023-01-18 21:37:05,863]:[INFO]:Remaining: 565
[2023-01-18 21:37:09,074]:[INFO]:Dumping to db
[2023-01-18 21:37:09,208]:[INFO]:Remaining: 564
[2023-01-18 21:37:13,260]:[INFO]:Dumping to db
[2023-01-18 21:37:13,384]:[INFO]:Remaining: 563
[2023-01-18 21:37:17,036]:[INFO]:Dumping to db
[2023-01-18 21:37:17,160]:[INFO]:Remaining: 562
[2023-01-18 21:37:20,147]:[INFO]:Dumping to db
[2023-01-18 21:37:20,283]:[INFO]:Remaining: 561
[2023-01-18 21:37:25,237]:[INFO]:Dumping to db
[2023-01-18 21:37:25,386]:[INFO]:Remaining: 560
[2023-01-18 21:37:29,472]:[INFO]:Dumping to db
[2023-01-18 21:37:29,615]:[INFO]:Remaining: 559
[2023-01-18 21:37:34,576]:[INFO]:Dumping to db
[2023-01-18 21:37:34,701]:[INFO]:Remaining: 558
[2023-01-18 21:37:37,641]:[INFO]:Dumping to db
[2023-01-18 21:37:37,770]:[INFO]:Remaining: 557
[2023-01-18 21:37:41,848]:[INFO]:Dumping to db
[2023-01-18 21:37:41,975]:[INFO]:Remaining: 556
[2023-01-18 21:37:45,426]:[INFO]:Dumping to db
[2023-01-18 21:37:45,561]:[INFO]:Remaining: 555
[2023-01-18 21:37:50,655]:[INFO]:Dumping to db
[2023-01-18 21:37:50,779]:[INFO]:Remaining: 554
[2023-01-18 21:37:53,835]:[INFO]:Dumping to db
[2023-01-18 21:37:53,966]:[INFO]:Remaining: 553
[2023-01-18 21:37:57,684]:[INFO]:Dumping to db
[2023-01-18 21:37:57,809]:[INFO]:Remaining: 552
[2023-01-18 21:38:00,849]:[INFO]:Dumping to db
[2023-01-18 21:38:00,976]:[INFO]:Remaining: 551
[2023-01-18 21:38:05,381]:[INFO]:Dumping to db
[2023-01-18 21:38:05,516]:[INFO]:Remaining: 550
[2023-01-18 21:38:10,436]:[INFO]:Dumping to db
[2023-01-18 21:38:10,573]:[INFO]:Remaining: 549
[2023-01-18 21:38:14,570]:[INFO]:Dumping to db
[2023-01-18 21:38:14,719]:[INFO]:Remaining: 548
[2023-01-18 21:38:18,748]:[INFO]:Dumping to db
[2023-01-18 21:38:18,887]:[INFO]:Remaining: 547
[2023-01-18 21:38:23,919]:[INFO]:Dumping to db
[2023-01-18 21:38:24,044]:[INFO]:Remaining: 546
[2023-01-18 21:38:28,104]:[INFO]:Dumping to db
[2023-01-18 21:38:28,305]:[INFO]:Remaining: 545
[2023-01-18 21:38:31,811]:[INFO]:Dumping to db
[2023-01-18 21:38:31,934]:[INFO]:Remaining: 544
[2023-01-18 21:38:36,329]:[INFO]:Dumping to db
[2023-01-18 21:38:36,454]:[INFO]:Remaining: 543
[2023-01-18 21:38:41,282]:[INFO]:Dumping to db
[2023-01-18 21:38:41,415]:[INFO]:Remaining: 542
[2023-01-18 21:38:45,145]:[INFO]:Dumping to db
[2023-01-18 21:38:45,279]:[INFO]:Remaining: 541
[2023-01-18 21:38:50,138]:[INFO]:Dumping to db
[2023-01-18 21:38:50,274]:[INFO]:Remaining: 540
[2023-01-18 21:38:54,263]:[INFO]:Dumping to db
[2023-01-18 21:38:54,424]:[INFO]:Remaining: 539
[2023-01-18 21:39:00,166]:[INFO]:Dumping to db
[2023-01-18 21:39:00,292]:[INFO]:Remaining: 538
[2023-01-18 21:39:05,413]:[INFO]:Dumping to db
[2023-01-18 21:39:05,533]:[INFO]:Remaining: 537
[2023-01-18 21:39:08,567]:[INFO]:Dumping to db
[2023-01-18 21:39:08,695]:[INFO]:Remaining: 536
[2023-01-18 21:39:13,675]:[INFO]:Dumping to db
[2023-01-18 21:39:13,802]:[INFO]:Remaining: 535
[2023-01-18 21:39:18,499]:[INFO]:Dumping to db
[2023-01-18 21:39:18,944]:[INFO]:Remaining: 534
[2023-01-18 21:39:23,983]:[INFO]:Dumping to db
[2023-01-18 21:39:24,110]:[INFO]:Remaining: 533
[2023-01-18 21:39:27,175]:[INFO]:Dumping to db
[2023-01-18 21:39:27,300]:[INFO]:Remaining: 532
[2023-01-18 21:39:30,322]:[INFO]:Dumping to db
[2023-01-18 21:39:30,456]:[INFO]:Remaining: 531
[2023-01-18 21:39:35,599]:[INFO]:Dumping to db
[2023-01-18 21:39:35,728]:[INFO]:Remaining: 530
[2023-01-18 21:39:40,103]:[INFO]:Dumping to db
[2023-01-18 21:39:40,265]:[INFO]:Remaining: 529
[2023-01-18 21:39:44,282]:[INFO]:Dumping to db
[2023-01-18 21:39:44,441]:[INFO]:Remaining: 528
[2023-01-18 21:39:49,699]:[INFO]:Dumping to db
[2023-01-18 21:39:49,821]:[INFO]:Remaining: 527
[2023-01-18 21:39:53,923]:[INFO]:Dumping to db
[2023-01-18 21:39:54,042]:[INFO]:Remaining: 526
[2023-01-18 21:39:57,199]:[INFO]:Dumping to db
[2023-01-18 21:39:57,322]:[INFO]:Remaining: 525
[2023-01-18 21:40:02,906]:[INFO]:Dumping to db
[2023-01-18 21:40:03,030]:[INFO]:Remaining: 524
[2023-01-18 21:40:08,137]:[INFO]:Dumping to db
[2023-01-18 21:40:08,279]:[INFO]:Remaining: 523
[2023-01-18 21:40:11,375]:[INFO]:Dumping to db
[2023-01-18 21:40:11,521]:[INFO]:Remaining: 522
[2023-01-18 21:40:14,810]:[INFO]:Dumping to db
[2023-01-18 21:40:14,933]:[INFO]:Remaining: 521
[2023-01-18 21:40:19,878]:[INFO]:Dumping to db
[2023-01-18 21:40:20,218]:[INFO]:Remaining: 520
[2023-01-18 21:40:24,281]:[INFO]:Dumping to db
[2023-01-18 21:40:24,553]:[INFO]:Remaining: 519
[2023-01-18 21:40:28,129]:[INFO]:Dumping to db
[2023-01-18 21:40:28,324]:[INFO]:Remaining: 518
[2023-01-18 21:40:33,286]:[INFO]:Dumping to db
[2023-01-18 21:40:33,421]:[INFO]:Remaining: 517
[2023-01-18 21:40:37,455]:[INFO]:Dumping to db
[2023-01-18 21:40:37,572]:[INFO]:Remaining: 516
[2023-01-18 21:40:41,631]:[INFO]:Dumping to db
[2023-01-18 21:40:41,766]:[INFO]:Remaining: 515
[2023-01-18 21:40:45,785]:[INFO]:Dumping to db
[2023-01-18 21:40:45,915]:[INFO]:Remaining: 514
[2023-01-18 21:40:48,936]:[INFO]:Dumping to db
[2023-01-18 21:40:49,058]:[INFO]:Remaining: 513
[2023-01-18 21:40:54,289]:[INFO]:Dumping to db
[2023-01-18 21:40:54,418]:[INFO]:Remaining: 512
[2023-01-18 21:40:59,423]:[INFO]:Dumping to db
[2023-01-18 21:40:59,546]:[INFO]:Remaining: 511
[2023-01-18 21:41:03,515]:[INFO]:Dumping to db
[2023-01-18 21:41:03,642]:[INFO]:Remaining: 510
[2023-01-18 21:41:07,229]:[INFO]:Dumping to db
[2023-01-18 21:41:07,363]:[INFO]:Remaining: 509
[2023-01-18 21:41:10,424]:[INFO]:Dumping to db
[2023-01-18 21:41:10,552]:[INFO]:Remaining: 508
[2023-01-18 21:41:15,670]:[INFO]:Dumping to db
[2023-01-18 21:41:15,795]:[INFO]:Remaining: 507
[2023-01-18 21:41:20,050]:[INFO]:Dumping to db
[2023-01-18 21:41:20,186]:[INFO]:Remaining: 506
[2023-01-18 21:41:24,370]:[INFO]:Dumping to db
[2023-01-18 21:41:24,491]:[INFO]:Remaining: 505
[2023-01-18 21:41:28,028]:[INFO]:Dumping to db
[2023-01-18 21:41:28,151]:[INFO]:Remaining: 504
[2023-01-18 21:41:32,301]:[INFO]:Dumping to db
[2023-01-18 21:41:32,422]:[INFO]:Remaining: 503
[2023-01-18 21:41:39,882]:[INFO]:Dumping to db
[2023-01-18 21:41:40,003]:[INFO]:Remaining: 502
[2023-01-18 21:41:46,424]:[INFO]:Dumping to db
[2023-01-18 21:41:46,555]:[INFO]:Remaining: 501
[2023-01-18 21:41:51,209]:[INFO]:Dumping to db
[2023-01-18 21:41:51,346]:[INFO]:Remaining: 500
[2023-01-18 21:41:56,984]:[INFO]:Dumping to db
[2023-01-18 21:41:57,103]:[INFO]:Remaining: 499
[2023-01-18 21:42:00,580]:[INFO]:Dumping to db
[2023-01-18 21:42:00,703]:[INFO]:Remaining: 498
[2023-01-18 21:42:09,995]:[INFO]:Dumping to db
[2023-01-18 21:42:10,124]:[INFO]:Remaining: 497
[2023-01-18 21:42:13,224]:[INFO]:Dumping to db
[2023-01-18 21:42:13,357]:[INFO]:Remaining: 496
[2023-01-18 21:42:17,864]:[INFO]:Dumping to db
[2023-01-18 21:42:18,103]:[INFO]:Remaining: 495
[2023-01-18 21:42:22,157]:[INFO]:Dumping to db
[2023-01-18 21:42:22,284]:[INFO]:Remaining: 494
[2023-01-18 21:42:27,534]:[INFO]:Dumping to db
[2023-01-18 21:42:27,668]:[INFO]:Remaining: 493
[2023-01-18 21:42:32,922]:[INFO]:Dumping to db
[2023-01-18 21:42:33,137]:[INFO]:Remaining: 492
[2023-01-18 21:42:36,291]:[INFO]:Dumping to db
[2023-01-18 21:42:36,420]:[INFO]:Remaining: 491
[2023-01-18 21:42:40,409]:[INFO]:Dumping to db
[2023-01-18 21:42:40,550]:[INFO]:Remaining: 490
[2023-01-18 21:42:44,753]:[INFO]:Dumping to db
[2023-01-18 21:42:44,872]:[INFO]:Remaining: 489
[2023-01-18 21:42:48,863]:[INFO]:Dumping to db
[2023-01-18 21:42:48,984]:[INFO]:Remaining: 488
[2023-01-18 21:42:51,992]:[INFO]:Dumping to db
[2023-01-18 21:42:52,121]:[INFO]:Remaining: 487
[2023-01-18 21:42:56,457]:[INFO]:Dumping to db
[2023-01-18 21:42:56,589]:[INFO]:Remaining: 486
[2023-01-18 21:43:00,550]:[INFO]:Dumping to db
[2023-01-18 21:43:00,691]:[INFO]:Remaining: 485
[2023-01-18 21:43:03,769]:[INFO]:Dumping to db
[2023-01-18 21:43:03,939]:[INFO]:Remaining: 484
[2023-01-18 21:43:07,030]:[INFO]:Dumping to db
[2023-01-18 21:43:07,155]:[INFO]:Remaining: 483
[2023-01-18 21:43:12,437]:[INFO]:Dumping to db
[2023-01-18 21:43:12,564]:[INFO]:Remaining: 482
[2023-01-18 21:43:17,694]:[INFO]:Dumping to db
[2023-01-18 21:43:17,832]:[INFO]:Remaining: 481
[2023-01-18 21:43:20,954]:[INFO]:Dumping to db
[2023-01-18 21:43:21,075]:[INFO]:Remaining: 480
[2023-01-18 21:43:26,263]:[INFO]:Dumping to db
[2023-01-18 21:43:26,396]:[INFO]:Remaining: 479
[2023-01-18 21:43:30,435]:[INFO]:Dumping to db
[2023-01-18 21:43:30,605]:[INFO]:Remaining: 478
[2023-01-18 21:43:35,589]:[INFO]:Dumping to db
[2023-01-18 21:43:35,759]:[INFO]:Remaining: 477
[2023-01-18 21:43:39,235]:[INFO]:Dumping to db
[2023-01-18 21:43:39,376]:[INFO]:Remaining: 476
[2023-01-18 21:43:42,372]:[INFO]:Dumping to db
[2023-01-18 21:43:42,501]:[INFO]:Remaining: 475
[2023-01-18 21:43:46,952]:[INFO]:Dumping to db
[2023-01-18 21:43:47,075]:[INFO]:Remaining: 474
[2023-01-18 21:43:51,248]:[INFO]:Dumping to db
[2023-01-18 21:43:51,368]:[INFO]:Remaining: 473
[2023-01-18 21:43:56,499]:[INFO]:Dumping to db
[2023-01-18 21:43:56,681]:[INFO]:Remaining: 472
[2023-01-18 21:44:02,357]:[INFO]:Dumping to db
[2023-01-18 21:44:02,607]:[INFO]:Remaining: 471
[2023-01-18 21:44:05,755]:[INFO]:Dumping to db
[2023-01-18 21:44:06,011]:[INFO]:Remaining: 470
[2023-01-18 21:44:06,012]:[INFO]:Enough batch acc. Switch account ...
[2023-01-18 21:44:06,012]:[INFO]:cook_flag_check: {'c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;': ('normal', datetime.datetime(2023, 1, 18, 20, 38, 49, 859774))}
[2023-01-18 21:44:06,012]:[INFO]:Remain 1 alive acc
[2023-01-18 21:44:06,012]:[INFO]:Cook_q: ['c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;']
[2023-01-18 21:44:06,012]:[INFO]:
=======
[2023-01-18 21:44:09,219]:[INFO]:Getting chrome driver
[2023-01-18 21:44:43,612]:[INFO]:Login oke c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;
[2023-01-18 21:44:54,985]:[INFO]:Queue: ['c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;'] '
 cook_flag_check {'c_user=100073030213935; xs=36%3Ah-DEnfxug0Ecww%3A2%3A1674014358%3A-1%3A6290;': ('normal', datetime.datetime(2023, 1, 18, 20, 38, 49, 859774))}
[2023-01-18 21:45:00,934]:[INFO]:Dumping to db
[2023-01-18 21:45:01,077]:[INFO]:Remaining: 469
[2023-01-18 21:45:05,315]:[INFO]:Dumping to db
[2023-01-18 21:45:05,445]:[INFO]:Remaining: 468
[2023-01-18 21:45:08,774]:[INFO]:Dumping to db
[2023-01-18 21:45:09,145]:[INFO]:Remaining: 467
[2023-01-18 21:45:13,932]:[INFO]:Dumping to db
[2023-01-18 21:45:14,052]:[INFO]:Remaining: 466
[2023-01-18 21:45:18,304]:[INFO]:Dumping to db
[2023-01-18 21:45:18,451]:[INFO]:Remaining: 465
[2023-01-18 21:45:22,587]:[INFO]:Dumping to db
[2023-01-18 21:45:22,725]:[INFO]:Remaining: 464
[2023-01-18 21:45:26,933]:[INFO]:Dumping to db
[2023-01-18 21:45:27,067]:[INFO]:Remaining: 463
[2023-01-18 21:45:31,440]:[INFO]:Dumping to db
[2023-01-18 21:45:31,578]:[INFO]:Remaining: 462
[2023-01-18 21:45:35,918]:[INFO]:Dumping to db
[2023-01-18 21:45:36,045]:[INFO]:Remaining: 461
[2023-01-18 21:45:41,113]:[INFO]:Dumping to db
[2023-01-18 21:45:41,261]:[INFO]:Remaining: 460
[2023-01-18 21:45:46,304]:[INFO]:Dumping to db
[2023-01-18 21:45:46,426]:[INFO]:Remaining: 459
[2023-01-18 21:45:49,632]:[INFO]:Dumping to db
[2023-01-18 21:45:49,795]:[INFO]:Remaining: 458
[2023-01-18 21:45:55,044]:[INFO]:Dumping to db
[2023-01-18 21:45:55,229]:[INFO]:Remaining: 457
[2023-01-18 21:45:58,361]:[INFO]:Dumping to db
[2023-01-18 21:45:58,491]:[INFO]:Remaining: 456
[2023-01-18 21:46:01,642]:[INFO]:Dumping to db
[2023-01-18 21:46:02,230]:[INFO]:Remaining: 455
[2023-01-18 21:46:07,339]:[INFO]:Dumping to db
[2023-01-18 21:46:07,472]:[INFO]:Remaining: 454
[2023-01-18 21:46:10,762]:[INFO]:Dumping to db
[2023-01-18 21:46:10,927]:[INFO]:Remaining: 453
[2023-01-18 21:46:15,966]:[INFO]:Dumping to db
[2023-01-18 21:46:16,223]:[INFO]:Remaining: 452
[2023-01-18 21:46:21,286]:[INFO]:Dumping to db
[2023-01-18 21:46:21,443]:[INFO]:Remaining: 451
[2023-01-18 21:46:26,598]:[INFO]:Dumping to db
[2023-01-18 21:46:26,731]:[INFO]:Remaining: 450
[2023-01-18 21:46:29,950]:[INFO]:Dumping to db
[2023-01-18 21:46:30,085]:[INFO]:Remaining: 449
[2023-01-18 21:46:33,456]:[INFO]:Dumping to db
[2023-01-18 21:46:33,644]:[INFO]:Remaining: 448
[2023-01-18 21:46:40,472]:[INFO]:Dumping to db
[2023-01-18 21:46:40,608]:[INFO]:Remaining: 447
[2023-01-18 21:46:43,651]:[INFO]:Dumping to db
[2023-01-18 21:46:43,788]:[INFO]:Remaining: 446
[2023-01-18 21:46:46,765]:[INFO]:Dumping to db
[2023-01-18 21:46:46,899]:[INFO]:Remaining: 445
[2023-01-18 21:46:50,894]:[INFO]:Dumping to db
[2023-01-18 21:46:51,018]:[INFO]:Remaining: 444
[2023-01-18 21:46:56,245]:[INFO]:Dumping to db
[2023-01-18 21:46:56,371]:[INFO]:Remaining: 443
[2023-01-18 21:47:01,288]:[INFO]:Dumping to db
[2023-01-18 21:47:01,420]:[INFO]:Remaining: 442
[2023-01-18 21:47:05,576]:[INFO]:Dumping to db
[2023-01-18 21:47:05,739]:[INFO]:Remaining: 441
[2023-01-18 21:47:10,996]:[INFO]:Dumping to db
[2023-01-18 21:47:11,119]:[INFO]:Remaining: 440
[2023-01-18 21:47:16,194]:[INFO]:Dumping to db
[2023-01-18 21:47:16,351]:[INFO]:Remaining: 439
[2023-01-18 21:47:21,656]:[INFO]:Dumping to db
[2023-01-18 21:47:21,774]:[INFO]:Remaining: 438
[2023-01-18 21:47:27,077]:[INFO]:Dumping to db
[2023-01-18 21:47:27,205]:[INFO]:Remaining: 437
[2023-01-18 21:47:30,291]:[INFO]:Dumping to db
[2023-01-18 21:47:30,415]:[INFO]:Remaining: 436
[2023-01-18 21:47:33,572]:[INFO]:Dumping to db
[2023-01-18 21:47:33,707]:[INFO]:Remaining: 435
[2023-01-18 21:47:38,918]:[INFO]:Dumping to db
[2023-01-18 21:47:39,049]:[INFO]:Remaining: 434
[2023-01-18 21:47:42,019]:[INFO]:Dumping to db
[2023-01-18 21:47:42,143]:[INFO]:Remaining: 433
[2023-01-18 21:47:47,379]:[INFO]:Dumping to db
[2023-01-18 21:47:47,504]:[INFO]:Remaining: 432
[2023-01-18 21:47:51,599]:[INFO]:Dumping to db
[2023-01-18 21:47:51,724]:[INFO]:Remaining: 431
[2023-01-18 21:47:54,915]:[INFO]:Dumping to db
[2023-01-18 21:47:55,078]:[INFO]:Remaining: 430
[2023-01-18 21:48:00,388]:[INFO]:Dumping to db
[2023-01-18 21:48:00,519]:[INFO]:Remaining: 429
[2023-01-18 21:48:03,733]:[INFO]:Dumping to db
[2023-01-18 21:48:03,858]:[INFO]:Remaining: 428
[2023-01-18 21:48:08,974]:[INFO]:Dumping to db
[2023-01-18 21:48:09,110]:[INFO]:Remaining: 427
[2023-01-18 21:48:14,102]:[INFO]:Dumping to db
[2023-01-18 21:48:14,223]:[INFO]:Remaining: 426
[2023-01-18 21:48:19,480]:[INFO]:Dumping to db
[2023-01-18 21:48:19,621]:[INFO]:Remaining: 425
[2023-01-18 21:48:24,726]:[INFO]:Dumping to db
[2023-01-18 21:48:24,979]:[INFO]:Remaining: 424
[2023-01-18 21:48:29,108]:[INFO]:Dumping to db
[2023-01-18 21:48:29,226]:[INFO]:Remaining: 423
[2023-01-18 21:48:32,793]:[INFO]:Dumping to db
[2023-01-18 21:48:32,922]:[INFO]:Remaining: 422
[2023-01-18 21:48:38,093]:[INFO]:Dumping to db
[2023-01-18 21:48:38,221]:[INFO]:Remaining: 421
[2023-01-18 21:48:42,686]:[INFO]:Dumping to db
[2023-01-18 21:48:42,827]:[INFO]:Remaining: 420
